"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance"
"25763",2017-07-10,"3","39","S4","3913",560,5.29
"25764",2017-07-10,"3","39","S4","3914",560,5.13
"25765",2017-07-10,"3","39","S4","3915",560,5.35
"25766",2017-07-10,"3","39","S4","3916",560,5.71
"25767",2017-07-10,"3","39","S4","3917",560,6.06
"25768",2017-07-10,"3","39","S4","3918",560,5.32
"25769",2017-07-10,"3","39","S4","3919",560,5.15
"25770",2017-07-10,"3","39","S4","3920",560,5.46
"25771",2017-07-10,"4","41","S4","4111",560,5.05
"25772",2017-07-10,"4","41","S4","4112",560,5.85
"25773",2017-07-10,"4","41","S4","4113",560,5.7
"25774",2017-07-10,"4","41","S4","4114",560,5.75
"25775",2017-07-10,"4","41","S4","4115",560,5.83
"25776",2017-07-10,"4","41","S4","4116",560,6.06
"25777",2017-07-10,"4","41","S4","4117",560,6.4
"25778",2017-07-10,"4","41","S4","4118",560,5.74
"25779",2017-07-10,"4","41","S4","4119",560,6.02
"25780",2017-07-10,"4","41","S4","4120",560,5.96
"25781",2017-07-10,"4","42","S3","4201",560,5.69
"25782",2017-07-10,"4","42","S3","4202",560,6.11
"25783",2017-07-10,"4","42","S3","4203",560,5.51
"25784",2017-07-10,"4","42","S3","4204",560,6.36
"25785",2017-07-10,"4","42","S3","4205",560,6.2
"25786",2017-07-10,"4","42","S3","4206",560,6.17
"25787",2017-07-10,"4","42","S3","4207",560,5.57
"25788",2017-07-10,"4","42","S3","4208",560,5.68
"25789",2017-07-10,"4","42","S3","4209",560,5.49
"25790",2017-07-10,"4","42","S3","4210",560,5.68
"25791",2017-07-10,"4","44","S2","4401",560,5.34
"25792",2017-07-10,"4","44","S2","4402",560,5.5
"25793",2017-07-10,"4","44","S2","4403",560,5.4
"25794",2017-07-10,"4","44","S2","4404",560,6.23
"25795",2017-07-10,"4","44","S2","4405",560,5.24
"25796",2017-07-10,"4","44","S2","4406",560,5.52
"25797",2017-07-10,"4","44","S2","4407",560,5.8
"25798",2017-07-10,"4","44","S2","4408",560,5.77
"25799",2017-07-10,"4","44","S2","4409",560,5.77
"25800",2017-07-10,"4","44","S2","4410",560,6.83
"25801",2017-07-20,"1","13","S2","1311",560,3.77
"25802",2017-07-20,"1","13","S2","1312",560,4.05
"25803",2017-07-20,"1","13","S2","1313",560,3.89
"25804",2017-07-20,"1","13","S2","1314",560,4.37
"25805",2017-07-20,"1","13","S2","1315",560,4.1
"25806",2017-07-20,"1","13","S2","1316",560,3.82
"25807",2017-07-20,"1","13","S2","1317",560,4.59
"25808",2017-07-20,"1","13","S2","1318",560,4.68
"25809",2017-07-20,"1","13","S2","1319",560,4.81
"25810",2017-07-20,"1","13","S2","1320",560,6.49
"25811",2017-07-20,"1","16","S3","1601",560,4.03
"25812",2017-07-20,"1","16","S3","1602",560,3.53
"25813",2017-07-20,"1","16","S3","1603",560,3.56
"25814",2017-07-20,"1","16","S3","1604",560,3.88
"25815",2017-07-20,"1","16","S3","1605",560,3.62
"25816",2017-07-20,"1","16","S3","1606",560,3.46
"25817",2017-07-20,"1","16","S3","1607",560,3.43
"25818",2017-07-20,"1","16","S3","1608",560,4.1
"25819",2017-07-20,"1","16","S3","1609",560,4.19
"25820",2017-07-20,"1","16","S3","1610",560,3.46
"25821",2017-07-20,"1","17","S4","1711",560,4.61
"25822",2017-07-20,"1","17","S4","1712",560,4.3
"25823",2017-07-20,"1","17","S4","1713",560,4.15
"25824",2017-07-20,"1","17","S4","1714",560,3.92
"25825",2017-07-20,"1","17","S4","1715",560,3.76
"25826",2017-07-20,"1","17","S4","1716",560,4.04
"25827",2017-07-20,"1","17","S4","1717",560,4.14
"25828",2017-07-20,"1","17","S4","1718",560,4.21
"25829",2017-07-20,"1","17","S4","1719",560,4.98
"25830",2017-07-20,"1","17","S4","1720",560,4.3
"25831",2017-07-20,"2","22","S4","2201",560,4.58
"25832",2017-07-20,"2","22","S4","2202",560,4.4
"25833",2017-07-20,"2","22","S4","2203",560,3.97
"25834",2017-07-20,"2","22","S4","2204",560,3.8
"25835",2017-07-20,"2","22","S4","2205",560,4.04
"25836",2017-07-20,"2","22","S4","2206",560,4.25
"25837",2017-07-20,"2","22","S4","2207",560,4.26
"25838",2017-07-20,"2","22","S4","2208",560,4.17
"25839",2017-07-20,"2","22","S4","2209",560,4.11
"25840",2017-07-20,"2","22","S4","2210",560,4.19
"25841",2017-07-20,"2","24","S2","2411",560,4
"25842",2017-07-20,"2","24","S2","2412",560,4.63
"25843",2017-07-20,"2","24","S2","2413",560,4.24
"25844",2017-07-20,"2","24","S2","2414",560,4.27
"25845",2017-07-20,"2","24","S2","2415",560,4.52
"25846",2017-07-20,"2","24","S2","2416",560,4.62
"25847",2017-07-20,"2","24","S2","2417",560,4.45
"25848",2017-07-20,"2","24","S2","2418",560,4.51
"25849",2017-07-20,"2","24","S2","2419",560,3.98
"25850",2017-07-20,"2","24","S2","2420",560,4.92
"25851",2017-07-20,"2","25","S3","2511",560,4.06
"25852",2017-07-20,"2","25","S3","2512",560,4.02
"25853",2017-07-20,"2","25","S3","2513",560,3.86
"25854",2017-07-20,"2","25","S3","2514",560,3.96
"25855",2017-07-20,"2","25","S3","2515",560,4
"25856",2017-07-20,"2","25","S3","2516",560,3.95
"25857",2017-07-20,"2","25","S3","2517",560,3.95
"25858",2017-07-20,"2","25","S3","2518",560,3.75
"25859",2017-07-20,"2","25","S3","2519",560,4.03
"25860",2017-07-20,"2","25","S3","2520",560,3.75
"25861",2017-07-20,"3","33","S3","3311",560,4.24
"25862",2017-07-20,"3","33","S3","3312",560,4.46
"25863",2017-07-20,"3","33","S3","3313",560,5.2
"25864",2017-07-20,"3","33","S3","3314",560,4.09
"25865",2017-07-20,"3","33","S3","3315",560,4.64
"25866",2017-07-20,"3","33","S3","3316",560,4.44
"25867",2017-07-20,"3","33","S3","3317",560,4.74
"25868",2017-07-20,"3","33","S3","3318",560,4.57
"25869",2017-07-20,"3","33","S3","3319",560,4.73
"25870",2017-07-20,"3","33","S3","3320",560,4.73
"25871",2017-07-20,"3","34","S2","3411",560,3.92
"25872",2017-07-20,"3","34","S2","3412",560,3.72
"25873",2017-07-20,"3","34","S2","3413",560,3.76
"25874",2017-07-20,"3","34","S2","3414",560,3.5
"25875",2017-07-20,"3","34","S2","3415",560,3.66
"25876",2017-07-20,"3","34","S2","3416",560,3.89
"25877",2017-07-20,"3","34","S2","3417",560,4.01
"25878",2017-07-20,"3","34","S2","3418",560,3.91
"25879",2017-07-20,"3","34","S2","3419",560,3.58
"25880",2017-07-20,"3","34","S2","3420",560,5.06
"25881",2017-07-20,"3","39","S4","3911",560,4.44
"25882",2017-07-20,"3","39","S4","3912",560,4.37
"25883",2017-07-20,"3","39","S4","3913",560,4.49
"25884",2017-07-20,"3","39","S4","3914",560,4.2
"25885",2017-07-20,"3","39","S4","3915",560,4.43
"25886",2017-07-20,"3","39","S4","3916",560,4.19
"25887",2017-07-20,"3","39","S4","3917",560,4.26
"25888",2017-07-20,"3","39","S4","3918",560,4.06
"25889",2017-07-20,"3","39","S4","3919",560,4.44
"25890",2017-07-20,"3","39","S4","3920",560,4.52
"25891",2017-07-20,"4","41","S4","4111",560,4.25
"25892",2017-07-20,"4","41","S4","4112",560,4.2
"25893",2017-07-20,"4","41","S4","4113",560,4.36
"25894",2017-07-20,"4","41","S4","4114",560,4.1
"25895",2017-07-20,"4","41","S4","4115",560,4.49
"25896",2017-07-20,"4","41","S4","4116",560,4.05
"25897",2017-07-20,"4","41","S4","4117",560,4.7
"25898",2017-07-20,"4","41","S4","4118",560,4.74
"25899",2017-07-20,"4","41","S4","4119",560,4.39
"25900",2017-07-20,"4","41","S4","4120",560,4.55
"25901",2017-07-20,"4","42","S3","4201",560,4.16
"25902",2017-07-20,"4","42","S3","4202",560,4.39
"25903",2017-07-20,"4","42","S3","4203",560,4.8
"25904",2017-07-20,"4","42","S3","4204",560,4.48
"25905",2017-07-20,"4","42","S3","4205",560,4.42
"25906",2017-07-20,"4","42","S3","4206",560,4.62
"25907",2017-07-20,"4","42","S3","4207",560,4.65
"25908",2017-07-20,"4","42","S3","4208",560,4.69
"25909",2017-07-20,"4","42","S3","4209",560,4.65
"25910",2017-07-20,"4","42","S3","4210",560,4.35
"25911",2017-07-20,"4","44","S2","4401",560,4.62
"25912",2017-07-20,"4","44","S2","4402",560,4.99
"25913",2017-07-20,"4","44","S2","4403",560,4.34
"25914",2017-07-20,"4","44","S2","4404",560,4.72
"25915",2017-07-20,"4","44","S2","4405",560,4.65
"25916",2017-07-20,"4","44","S2","4406",560,4.58
"25917",2017-07-20,"4","44","S2","4407",560,4.33
"25918",2017-07-20,"4","44","S2","4408",560,4.31
"25919",2017-07-20,"4","44","S2","4409",560,4.12
"25920",2017-07-20,"4","44","S2","4410",560,5.19
"25921",2017-07-31,"1","13","S2","1311",560,4.53
"25922",2017-07-31,"1","13","S2","1312",560,4.67
"25923",2017-07-31,"1","13","S2","1313",560,4.74
"25924",2017-07-31,"1","13","S2","1314",560,5.06
"25925",2017-07-31,"1","13","S2","1315",560,5.04
"25926",2017-07-31,"1","13","S2","1316",560,4.88
"25927",2017-07-31,"1","13","S2","1317",560,4.9
"25928",2017-07-31,"1","13","S2","1318",560,4.61
"25929",2017-07-31,"1","13","S2","1319",560,4.99
"25930",2017-07-31,"1","13","S2","1320",560,6.91
"25931",2017-07-31,"1","16","S3","1601",560,4.86
"25932",2017-07-31,"1","16","S3","1602",560,4.73
"25933",2017-07-31,"1","16","S3","1603",560,4.05
"25934",2017-07-31,"1","16","S3","1604",560,4.32
"25935",2017-07-31,"1","16","S3","1605",560,4.4
"25936",2017-07-31,"1","16","S3","1606",560,4.53
"25937",2017-07-31,"1","16","S3","1607",560,4.62
"25938",2017-07-31,"1","16","S3","1608",560,4.46
"25939",2017-07-31,"1","16","S3","1609",560,4.59
"25940",2017-07-31,"1","16","S3","1610",560,4.48
"25941",2017-07-31,"1","17","S4","1711",560,5.08
"25942",2017-07-31,"1","17","S4","1712",560,5.77
"25943",2017-07-31,"1","17","S4","1713",560,5.24
"25944",2017-07-31,"1","17","S4","1714",560,4.99
"25945",2017-07-31,"1","17","S4","1715",560,4.53
"25946",2017-07-31,"1","17","S4","1716",560,4.7
"25947",2017-07-31,"1","17","S4","1717",560,5.14
"25948",2017-07-31,"1","17","S4","1718",560,5.45
"25949",2017-07-31,"1","17","S4","1719",560,5.67
"25950",2017-07-31,"1","17","S4","1720",560,5.23
"25951",2017-07-31,"2","22","S4","2201",560,5.01
"25952",2017-07-31,"2","22","S4","2202",560,4.41
"25953",2017-07-31,"2","22","S4","2203",560,4.61
"25954",2017-07-31,"2","22","S4","2204",560,4.16
"25955",2017-07-31,"2","22","S4","2205",560,6.42
"25956",2017-07-31,"2","22","S4","2206",560,4.91
"25957",2017-07-31,"2","22","S4","2207",560,4.96
"25958",2017-07-31,"2","22","S4","2208",560,5.07
"25959",2017-07-31,"2","22","S4","2209",560,5.33
"25960",2017-07-31,"2","22","S4","2210",560,4.86
"25961",2017-07-31,"2","24","S2","2411",560,5.1
"25962",2017-07-31,"2","24","S2","2412",560,4.55
"25963",2017-07-31,"2","24","S2","2413",560,4.2
"25964",2017-07-31,"2","24","S2","2414",560,4.68
"25965",2017-07-31,"2","24","S2","2415",560,5.05
"25966",2017-07-31,"2","24","S2","2416",560,4.56
"25967",2017-07-31,"2","24","S2","2417",560,4.62
"25968",2017-07-31,"2","24","S2","2418",560,4.63
"25969",2017-07-31,"2","24","S2","2419",560,4.77
"25970",2017-07-31,"2","24","S2","2420",560,4.97
"25971",2017-07-31,"2","25","S3","2511",560,4.52
"25972",2017-07-31,"2","25","S3","2512",560,4.12
"25973",2017-07-31,"2","25","S3","2513",560,5.51
"25974",2017-07-31,"2","25","S3","2514",560,4.28
"25975",2017-07-31,"2","25","S3","2515",560,3.9
"25976",2017-07-31,"2","25","S3","2516",560,4.8
"25977",2017-07-31,"2","25","S3","2517",560,4.36
"25978",2017-07-31,"2","25","S3","2518",560,4.76
"25979",2017-07-31,"2","25","S3","2519",560,4.18
"25980",2017-07-31,"2","25","S3","2520",560,4.3
"25981",2017-07-31,"3","33","S3","3311",560,4.24
"25982",2017-07-31,"3","33","S3","3312",560,4.54
"25983",2017-07-31,"3","33","S3","3313",560,4.65
"25984",2017-07-31,"3","33","S3","3314",560,4.19
"25985",2017-07-31,"3","33","S3","3315",560,4.34
"25986",2017-07-31,"3","33","S3","3316",560,4.66
"25987",2017-07-31,"3","33","S3","3317",560,4.6
"25988",2017-07-31,"3","33","S3","3318",560,4.83
"25989",2017-07-31,"3","33","S3","3319",560,4.76
"25990",2017-07-31,"3","33","S3","3320",560,4.76
"25991",2017-07-31,"3","34","S2","3411",560,4.83
"25992",2017-07-31,"3","34","S2","3412",560,4.77
"25993",2017-07-31,"3","34","S2","3413",560,4.68
"25994",2017-07-31,"3","34","S2","3414",560,4.07
"25995",2017-07-31,"3","34","S2","3415",560,4.83
"25996",2017-07-31,"3","34","S2","3416",560,4.81
"25997",2017-07-31,"3","34","S2","3417",560,4.87
"25998",2017-07-31,"3","34","S2","3418",560,4.69
"25999",2017-07-31,"3","34","S2","3419",560,5.2
"26000",2017-07-31,"3","34","S2","3420",560,5.35
"26001",2017-07-31,"3","39","S4","3911",560,4.71
"26002",2017-07-31,"3","39","S4","3912",560,4.92
"26003",2017-07-31,"3","39","S4","3913",560,4.75
"26004",2017-07-31,"3","39","S4","3914",560,4.41
"26005",2017-07-31,"3","39","S4","3915",560,4.44
"26006",2017-07-31,"3","39","S4","3916",560,4.92
"26007",2017-07-31,"3","39","S4","3917",560,4.6
"26008",2017-07-31,"3","39","S4","3918",560,4.46
"26009",2017-07-31,"3","39","S4","3919",560,4.86
"26010",2017-07-31,"3","39","S4","3920",560,4.66
"26011",2017-07-31,"4","41","S4","4111",560,4.76
"26012",2017-07-31,"4","41","S4","4112",560,5.11
"26013",2017-07-31,"4","41","S4","4113",560,5.3
"26014",2017-07-31,"4","41","S4","4114",560,4.88
"26015",2017-07-31,"4","41","S4","4115",560,5
"26016",2017-07-31,"4","41","S4","4116",560,4.9
"26017",2017-07-31,"4","41","S4","4117",560,4.98
"26018",2017-07-31,"4","41","S4","4118",560,5.17
"26019",2017-07-31,"4","41","S4","4119",560,4.73
"26020",2017-07-31,"4","41","S4","4120",560,4.45
"26021",2017-07-31,"4","42","S3","4201",560,4.71
"26022",2017-07-31,"4","42","S3","4202",560,4.97
"26023",2017-07-31,"4","42","S3","4203",560,5.25
"26024",2017-07-31,"4","42","S3","4204",560,5.36
"26025",2017-07-31,"4","42","S3","4205",560,4.7
"26026",2017-07-31,"4","42","S3","4206",560,4.89
"26027",2017-07-31,"4","42","S3","4207",560,4.55
"26028",2017-07-31,"4","42","S3","4208",560,4.03
"26029",2017-07-31,"4","42","S3","4209",560,4.43
"26030",2017-07-31,"4","42","S3","4210",560,4.42
"26031",2017-07-31,"4","44","S2","4401",560,4.83
"26032",2017-07-31,"4","44","S2","4402",560,5
"26033",2017-07-31,"4","44","S2","4403",560,5.17
"26034",2017-07-31,"4","44","S2","4404",560,4.67
"26035",2017-07-31,"4","44","S2","4405",560,4.63
"26036",2017-07-31,"4","44","S2","4406",560,4.5
"26037",2017-07-31,"4","44","S2","4407",560,4.91
"26038",2017-07-31,"4","44","S2","4408",560,4.9
"26039",2017-07-31,"4","44","S2","4409",560,4.32
"26040",2017-07-31,"4","44","S2","4410",560,5.09
"26041",2017-08-10,"1","13","S2","1311",560,3.6
"26042",2017-08-10,"1","13","S2","1312",560,3.88
"26043",2017-08-10,"1","13","S2","1313",560,3.74
"26044",2017-08-10,"1","13","S2","1314",560,3.88
"26045",2017-08-10,"1","13","S2","1315",560,3.95
"26046",2017-08-10,"1","13","S2","1316",560,3.88
"26047",2017-08-10,"1","13","S2","1317",560,4.48
"26048",2017-08-10,"1","13","S2","1318",560,3.75
"26049",2017-08-10,"1","13","S2","1319",560,4
"26050",2017-08-10,"1","13","S2","1320",560,5.92
"26051",2017-08-10,"1","16","S3","1601",560,4.14
"26052",2017-08-10,"1","16","S3","1602",560,3.62
"26053",2017-08-10,"1","16","S3","1603",560,3.59
"26054",2017-08-10,"1","16","S3","1604",560,3.75
"26055",2017-08-10,"1","16","S3","1605",560,3.35
"26056",2017-08-10,"1","16","S3","1606",560,3.68
"26057",2017-08-10,"1","16","S3","1607",560,3.94
"26058",2017-08-10,"1","16","S3","1608",560,3.75
"26059",2017-08-10,"1","16","S3","1609",560,3.7
"26060",2017-08-10,"1","16","S3","1610",560,3.64
"26061",2017-08-10,"1","17","S4","1711",560,3.81
"26062",2017-08-10,"1","17","S4","1712",560,3.89
"26063",2017-08-10,"1","17","S4","1713",560,3.82
"26064",2017-08-10,"1","17","S4","1714",560,3.73
"26065",2017-08-10,"1","17","S4","1715",560,3.95
"26066",2017-08-10,"1","17","S4","1716",560,3.98
"26067",2017-08-10,"1","17","S4","1717",560,3.96
"26068",2017-08-10,"1","17","S4","1718",560,4.05
"26069",2017-08-10,"1","17","S4","1719",560,4.13
"26070",2017-08-10,"1","17","S4","1720",560,3.87
"26071",2017-08-10,"2","22","S4","2201",560,3.85
"26072",2017-08-10,"2","22","S4","2202",560,3.95
"26073",2017-08-10,"2","22","S4","2203",560,3.95
"26074",2017-08-10,"2","22","S4","2204",560,3.83
"26075",2017-08-10,"2","22","S4","2205",560,4.2
"26076",2017-08-10,"2","22","S4","2206",560,4.33
"26077",2017-08-10,"2","22","S4","2207",560,4.42
"26078",2017-08-10,"2","22","S4","2208",560,4.36
"26079",2017-08-10,"2","22","S4","2209",560,4.03
"26080",2017-08-10,"2","22","S4","2210",560,4.13
"26081",2017-08-10,"2","24","S2","2411",560,3.96
"26082",2017-08-10,"2","24","S2","2412",560,3.83
"26083",2017-08-10,"2","24","S2","2413",560,3.82
"26084",2017-08-10,"2","24","S2","2414",560,4.04
"26085",2017-08-10,"2","24","S2","2415",560,3.99
"26086",2017-08-10,"2","24","S2","2416",560,3.72
"26087",2017-08-10,"2","24","S2","2417",560,3.68
"26088",2017-08-10,"2","24","S2","2418",560,4.16
"26089",2017-08-10,"2","24","S2","2419",560,4.31
"26090",2017-08-10,"2","24","S2","2420",560,3.75
"26091",2017-08-10,"2","25","S3","2511",560,4.1
"26092",2017-08-10,"2","25","S3","2512",560,3.83
"26093",2017-08-10,"2","25","S3","2513",560,3.62
"26094",2017-08-10,"2","25","S3","2514",560,3.75
"26095",2017-08-10,"2","25","S3","2515",560,3.73
"26096",2017-08-10,"2","25","S3","2516",560,3.7
"26097",2017-08-10,"2","25","S3","2517",560,3.76
"26098",2017-08-10,"2","25","S3","2518",560,3.81
"26099",2017-08-10,"2","25","S3","2519",560,3.64
"26100",2017-08-10,"2","25","S3","2520",560,3.69
"26101",2017-08-10,"3","33","S3","3311",560,3.89
"26102",2017-08-10,"3","33","S3","3312",560,3.98
"26103",2017-08-10,"3","33","S3","3313",560,3.59
"26104",2017-08-10,"3","33","S3","3314",560,3.7
"26105",2017-08-10,"3","33","S3","3315",560,3.51
"26106",2017-08-10,"3","33","S3","3316",560,3.99
"26107",2017-08-10,"3","33","S3","3317",560,4.07
"26108",2017-08-10,"3","33","S3","3318",560,3.69
"26109",2017-08-10,"3","33","S3","3319",560,3.8
"26110",2017-08-10,"3","33","S3","3320",560,4.19
"26111",2017-08-10,"3","34","S2","3411",560,6.45
"26112",2017-08-10,"3","34","S2","3412",560,4.7
"26113",2017-08-10,"3","34","S2","3413",560,4.33
"26114",2017-08-10,"3","34","S2","3414",560,3.86
"26115",2017-08-10,"3","34","S2","3415",560,4.52
"26116",2017-08-10,"3","34","S2","3416",560,4.24
"26117",2017-08-10,"3","34","S2","3417",560,4.49
"26118",2017-08-10,"3","34","S2","3418",560,3.91
"26119",2017-08-10,"3","34","S2","3419",560,4.54
"26120",2017-08-10,"3","34","S2","3420",560,4.49
"26121",2017-08-10,"3","39","S4","3911",560,4.37
"26122",2017-08-10,"3","39","S4","3912",560,4.01
"26123",2017-08-10,"3","39","S4","3913",560,4.2
"26124",2017-08-10,"3","39","S4","3914",560,4.11
"26125",2017-08-10,"3","39","S4","3915",560,3.95
"26126",2017-08-10,"3","39","S4","3916",560,4.47
"26127",2017-08-10,"3","39","S4","3917",560,4.71
"26128",2017-08-10,"3","39","S4","3918",560,3.95
"26129",2017-08-10,"3","39","S4","3919",560,3.95
"26130",2017-08-10,"3","39","S4","3920",560,4.25
"26131",2017-08-10,"4","41","S4","4111",560,4.84
"26132",2017-08-10,"4","41","S4","4112",560,4.08
"26133",2017-08-10,"4","41","S4","4113",560,4.14
"26134",2017-08-10,"4","41","S4","4114",560,3.86
"26135",2017-08-10,"4","41","S4","4115",560,4.43
"26136",2017-08-10,"4","41","S4","4116",560,4.26
"26137",2017-08-10,"4","41","S4","4117",560,4.14
"26138",2017-08-10,"4","41","S4","4118",560,4.21
"26139",2017-08-10,"4","41","S4","4119",560,4.11
"26140",2017-08-10,"4","41","S4","4120",560,4.27
"26141",2017-08-10,"4","42","S3","4201",560,3.9
"26142",2017-08-10,"4","42","S3","4202",560,4.23
"26143",2017-08-10,"4","42","S3","4203",560,4.09
"26144",2017-08-10,"4","42","S3","4204",560,4.26
"26145",2017-08-10,"4","42","S3","4205",560,4.43
"26146",2017-08-10,"4","42","S3","4206",560,4.33
"26147",2017-08-10,"4","42","S3","4207",560,4.09
"26148",2017-08-10,"4","42","S3","4208",560,4.49
"26149",2017-08-10,"4","42","S3","4209",560,4.49
"26150",2017-08-10,"4","42","S3","4210",560,4.41
"26151",2017-08-10,"4","44","S2","4401",560,4.02
"26152",2017-08-10,"4","44","S2","4402",560,4.43
"26153",2017-08-10,"4","44","S2","4403",560,4.11
"26154",2017-08-10,"4","44","S2","4404",560,4.39
"26155",2017-08-10,"4","44","S2","4405",560,5.17
"26156",2017-08-10,"4","44","S2","4406",560,4.54
"26157",2017-08-10,"4","44","S2","4407",560,4.29
"26158",2017-08-10,"4","44","S2","4408",560,4.35
"26159",2017-08-10,"4","44","S2","4409",560,4.92
"26160",2017-08-10,"4","44","S2","4410",560,5.05
"26161",2017-08-18,"1","13","S2","1311",560,3.14
"26162",2017-08-18,"1","13","S2","1312",560,3.24
"26163",2017-08-18,"1","13","S2","1313",560,3.33
"26164",2017-08-18,"1","13","S2","1314",560,3.49
"26165",2017-08-18,"1","13","S2","1315",560,3.5
"26166",2017-08-18,"1","13","S2","1316",560,3.27
"26167",2017-08-18,"1","13","S2","1317",560,3.8
"26168",2017-08-18,"1","13","S2","1318",560,3.13
"26169",2017-08-18,"1","13","S2","1319",560,3.52
"26170",2017-08-18,"1","13","S2","1320",560,5.73
"26171",2017-08-18,"1","16","S3","1601",560,3.83
"26172",2017-08-18,"1","16","S3","1602",560,3.48
"26173",2017-08-18,"1","16","S3","1603",560,3.58
"26174",2017-08-18,"1","16","S3","1604",560,3.68
"26175",2017-08-18,"1","16","S3","1605",560,3.24
"26176",2017-08-18,"1","16","S3","1606",560,3.43
"26177",2017-08-18,"1","16","S3","1607",560,3.46
"26178",2017-08-18,"1","16","S3","1608",560,3.36
"26179",2017-08-18,"1","16","S3","1609",560,3.24
"26180",2017-08-18,"1","16","S3","1610",560,3.68
"26181",2017-08-18,"1","17","S4","1711",560,4.31
"26182",2017-08-18,"1","17","S4","1712",560,4
"26183",2017-08-18,"1","17","S4","1713",560,3.57
"26184",2017-08-18,"1","17","S4","1714",560,3.15
"26185",2017-08-18,"1","17","S4","1715",560,3.79
"26186",2017-08-18,"1","17","S4","1716",560,3.59
"26187",2017-08-18,"1","17","S4","1717",560,3.6
"26188",2017-08-18,"1","17","S4","1718",560,3.44
"26189",2017-08-18,"1","17","S4","1719",560,3.6
"26190",2017-08-18,"1","17","S4","1720",560,3.67
"26191",2017-08-18,"2","22","S4","2201",560,3.83
"26192",2017-08-18,"2","22","S4","2202",560,3.47
"26193",2017-08-18,"2","22","S4","2203",560,3.41
"26194",2017-08-18,"2","22","S4","2204",560,3.72
"26195",2017-08-18,"2","22","S4","2205",560,3.29
"26196",2017-08-18,"2","22","S4","2206",560,3.82
"26197",2017-08-18,"2","22","S4","2207",560,3.94
"26198",2017-08-18,"2","22","S4","2208",560,3.69
"26199",2017-08-18,"2","22","S4","2209",560,3.75
"26200",2017-08-18,"2","22","S4","2210",560,3.81
"26201",2017-08-18,"2","24","S2","2411",560,4.24
"26202",2017-08-18,"2","24","S2","2412",560,3.61
"26203",2017-08-18,"2","24","S2","2413",560,3.87
"26204",2017-08-18,"2","24","S2","2414",560,4
"26205",2017-08-18,"2","24","S2","2415",560,4.28
"26206",2017-08-18,"2","24","S2","2416",560,4.88
"26207",2017-08-18,"2","24","S2","2417",560,4.24
"26208",2017-08-18,"2","24","S2","2418",560,4.05
"26209",2017-08-18,"2","24","S2","2419",560,4.17
"26210",2017-08-18,"2","24","S2","2420",560,4.84
"26211",2017-08-18,"2","25","S3","2511",560,3.91
"26212",2017-08-18,"2","25","S3","2512",560,4.54
"26213",2017-08-18,"2","25","S3","2513",560,4.37
"26214",2017-08-18,"2","25","S3","2514",560,4.21
"26215",2017-08-18,"2","25","S3","2515",560,4.14
"26216",2017-08-18,"2","25","S3","2516",560,4.33
"26217",2017-08-18,"2","25","S3","2517",560,4.24
"26218",2017-08-18,"2","25","S3","2518",560,4.37
"26219",2017-08-18,"2","25","S3","2519",560,4.48
"26220",2017-08-18,"2","25","S3","2520",560,4.12
"26221",2017-08-18,"3","33","S3","3311",560,3.34
"26222",2017-08-18,"3","33","S3","3312",560,3.26
"26223",2017-08-18,"3","33","S3","3313",560,2.98
"26224",2017-08-18,"3","33","S3","3314",560,3.29
"26225",2017-08-18,"3","33","S3","3315",560,3.14
"26226",2017-08-18,"3","33","S3","3316",560,3.09
"26227",2017-08-18,"3","33","S3","3317",560,3.3
"26228",2017-08-18,"3","33","S3","3318",560,3.02
"26229",2017-08-18,"3","33","S3","3319",560,3.31
"26230",2017-08-18,"3","33","S3","3320",560,3.49
"26231",2017-08-18,"3","34","S2","3411",560,3.47
"26232",2017-08-18,"3","34","S2","3412",560,3.25
"26233",2017-08-18,"3","34","S2","3413",560,3.23
"26234",2017-08-18,"3","34","S2","3414",560,3.23
"26235",2017-08-18,"3","34","S2","3415",560,3.95
"26236",2017-08-18,"3","34","S2","3416",560,3.32
"26237",2017-08-18,"3","34","S2","3417",560,3.57
"26238",2017-08-18,"3","34","S2","3418",560,3.07
"26239",2017-08-18,"3","34","S2","3419",560,3.49
"26240",2017-08-18,"3","34","S2","3420",560,3.64
"26241",2017-08-18,"3","39","S4","3911",560,3.75
"26242",2017-08-18,"3","39","S4","3912",560,3.47
"26243",2017-08-18,"3","39","S4","3913",560,3.66
"26244",2017-08-18,"3","39","S4","3914",560,3.15
"26245",2017-08-18,"3","39","S4","3915",560,3.31
"26246",2017-08-18,"3","39","S4","3916",560,3.42
"26247",2017-08-18,"3","39","S4","3917",560,3.54
"26248",2017-08-18,"3","39","S4","3918",560,3.38
"26249",2017-08-18,"3","39","S4","3919",560,3.54
"26250",2017-08-18,"3","39","S4","3920",560,3.33
"26251",2017-08-18,"4","41","S4","4111",560,3.46
"26252",2017-08-18,"4","41","S4","4112",560,3.35
"26253",2017-08-18,"4","41","S4","4113",560,3.68
"26254",2017-08-18,"4","41","S4","4114",560,3.51
"26255",2017-08-18,"4","41","S4","4115",560,3.87
"26256",2017-08-18,"4","41","S4","4116",560,3.74
"26257",2017-08-18,"4","41","S4","4117",560,3.61
"26258",2017-08-18,"4","41","S4","4118",560,3.7
"26259",2017-08-18,"4","41","S4","4119",560,3.5
"26260",2017-08-18,"4","41","S4","4120",560,3.41
"26261",2017-08-18,"4","42","S3","4201",560,3.43
